City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
292,houma,29.5958,-90.7195,19.44,92,75,3.6,US,1737219952
293,quesada,10.3238,-84.4271,22.34,90,100,2.69,CR,1737219954
294,inari,68.906,27.0288,0.21,76,88,8.13,FI,1737219955
295,coquimbo,-29.9533,-71.3436,21.85,64,0,5.14,CL,1737219956
296,saipan,15.1355,145.701,25.39,87,40,3.6,MP,1737219957
297,taroa,8.7058,171.2275,26.86,80,75,11.01,MH,1737219959
298,quila,24.4228,-107.22,23.35,32,83,2.78,MX,1737219960
299,carbonear,47.7332,-53.2148,0.08,72,17,1.86,CA,1737219961
300,anchorage,61.2181,-149.9003,0.21,76,20,4.12,US,1737219963
301,nurlat,54.4277,50.8051,-7.66,96,92,4.1,RU,1737219964
302,kapa'a,22.0752,-159.319,18.18,82,40,3.09,US,1737219965
303,vadso,70.0744,29.7487,2.09,87,40,22.64,NO,1737219966
304,padang,-0.9492,100.3543,25.03,83,100,1.61,ID,1737219967
305,magpet,7.1119,125.1133,22.27,87,42,2.16,PH,1737219968
306,port douglas,-16.4833,145.4667,26.91,78,100,1.77,AU,1737219969
307,east london,-33.0153,27.9116,24.52,83,75,7.72,ZA,1737219970
308,kayes,14.0,-11.0,31.69,10,93,4.18,ML,1737219972
309,argo,37.6333,22.7333,9.64,76,0,2.3,GR,1737219973
310,tralee,52.2704,-9.7026,12.14,71,75,2.06,IE,1737219974
311,christies beach,-35.1396,138.4698,23.93,29,2,3.41,AU,1737219975
312,tsumeb,-19.2333,17.7167,31.31,20,100,1.92,NA,1737219976
313,mezhdurechenskiy,59.6,65.9333,-11.06,94,98,3.17,RU,1737219977
314,talakan,50.3167,130.3667,-14.2,98,100,1.21,RU,1737219979
315,hueyapan,18.8667,-98.6667,18.37,49,7,2.11,MX,1737219980
316,manda,-10.4667,34.5833,26.38,78,99,2.76,TZ,1737219981
317,novaya mayna,54.15,49.75,-3.67,96,100,3.97,RU,1737219984
318,walvis bay,-22.9575,14.5053,19.6,70,6,4.68,NA,1737219986
319,nadi,-17.8,177.4167,25.0,88,20,1.03,FJ,1737219987
320,igrim,63.1906,64.4162,-12.72,97,46,2.45,RU,1737219988
321,san ignacio rio muerto,27.4167,-110.2333,18.92,30,7,1.0,MX,1737219989
322,manokwari,-0.8667,134.0833,26.11,82,99,1.59,ID,1737219991
323,pine bluff,34.2284,-92.0032,10.96,67,100,5.66,US,1737219840
324,aoulef,26.9667,1.0833,16.1,18,0,1.26,DZ,1737219993
325,usinsk,65.9939,57.5281,-7.0,96,100,3.98,RU,1737219994
326,lospalos,-8.5186,127.0025,23.18,93,100,1.35,TL,1737219995
327,jeddah,21.5169,39.2192,25.92,69,0,4.12,SA,1737219996
328,wuhai,39.6647,106.8122,-3.81,43,27,1.81,CN,1737219998
329,vila velha,-20.3297,-40.2925,31.97,74,20,6.69,BR,1737219902
330,bengkulu,-3.8004,102.2655,25.29,86,100,1.74,ID,1737220000
331,bobrov,51.0961,40.0333,1.54,93,100,5.66,RU,1737220001
332,dryden,49.7833,-92.7503,-25.84,64,75,4.12,CA,1737219800
333,ta`u,-14.2336,-169.5144,27.12,77,6,2.23,AS,1737220003
334,meadow lake,34.8014,-106.5436,5.48,36,0,5.95,US,1737220004
335,mamuju,-2.6748,118.8885,26.61,86,99,0.63,ID,1737220005
336,motueka,-41.1333,173.0167,12.68,92,62,1.86,NZ,1737220007
337,lubang,13.8584,120.124,26.65,78,61,7.97,PH,1737220008
338,port elizabeth,-33.918,25.5701,22.4,90,0,2.24,ZA,1737220009
339,homer,59.6425,-151.5483,5.94,75,100,5.14,US,1737220010
340,portland,45.5234,-122.6762,2.25,95,100,2.68,US,1737219773
341,la cruz,23.9167,-106.9,23.01,39,29,2.23,MX,1737220013
342,ke-macina,13.9623,-5.3572,29.79,10,95,4.98,ML,1737220014
343,aasiaat,68.7098,-52.8699,-14.71,79,100,4.28,GL,1737219799
344,princeville,45.7668,-61.2985,-0.13,62,60,2.24,CA,1737220016
345,nadym,65.5333,72.5167,-12.74,95,100,4.09,RU,1737220018
346,tangalle,6.024,80.7911,23.98,95,100,5.35,LK,1737220019
347,sinabang,2.4803,96.3801,26.02,83,99,2.85,ID,1737220020
348,merritt,50.1123,-120.7942,-12.86,98,98,0.17,CA,1737220022
349,shiqian,27.5225,108.2281,7.32,78,7,0.93,CN,1737220023
350,brisas de zicatela,15.8369,-97.0419,28.29,69,0,2.06,MX,1737220024
351,liwonde,-15.0506,35.2035,25.55,80,99,1.89,MW,1737220025
352,chos malal,-37.3781,-70.2709,27.71,15,1,3.36,AR,1737220026
353,ouadda,8.0777,22.4007,29.94,20,65,2.19,CF,1737220027
354,divnomorskoye,44.5011,38.1353,4.83,77,100,3.18,RU,1737220028
355,al jubayl,27.0112,49.6583,17.18,52,42,5.13,SA,1737219764
356,barghat,22.0333,79.7167,16.73,41,1,3.35,IN,1737220031
357,isla vista,34.4133,-119.861,12.56,76,100,0.0,US,1737220032
358,de aar,-30.6497,24.0123,32.38,11,0,1.13,ZA,1737220033
359,aitape,-3.1374,142.3475,25.41,89,100,1.26,PG,1737220034
360,annaba,36.9,7.7667,11.8,78,60,4.4,DZ,1737220035
361,luderitz,-26.6481,15.1594,19.51,77,4,4.56,NA,1737220037
362,antsiranana,-12.2787,49.2917,24.39,89,78,1.72,MG,1737220038
363,marsa alam,25.0757,34.8918,19.76,62,78,6.04,EG,1737220039
364,umm kaddadah,13.6017,26.6876,26.26,27,0,5.51,SD,1737220040
365,borgarnes,64.5383,-21.9206,-2.77,92,100,5.3,IS,1737220041
366,topolovgrad,42.0833,26.3333,2.37,81,0,0.91,BG,1737220042
367,arraias,-12.9288,-46.9437,27.35,62,6,1.74,BR,1737220043
368,tacna,-18.0056,-70.2483,25.11,50,20,6.69,PE,1737219908
369,constantia,44.1833,28.65,2.61,61,25,7.16,RO,1737220046
370,alice springs,-23.7,133.8833,19.75,24,0,0.0,AU,1737219787
371,alofi,-19.0595,-169.9187,21.94,94,7,1.03,NU,1737219750
372,nanao,37.05,136.9667,0.54,84,40,1.08,JP,1737220049
373,mbulu,-3.85,35.5333,18.49,65,98,1.19,TZ,1737220050
374,empalme,27.9667,-110.8167,16.03,41,0,0.0,MX,1737220051
375,trairi,-3.2778,-39.2689,29.51,60,98,4.53,BR,1737219922
376,lazaro cardenas,17.9583,-102.2,27.72,55,23,0.9,MX,1737220053
377,ancud,-41.8697,-73.8203,16.8,63,0,3.46,CL,1737219781
378,santa maria do para,-1.3503,-47.5756,23.71,95,100,2.29,BR,1737220056
379,zeya,53.75,127.2667,-21.63,95,100,1.55,RU,1737220057
380,yaren,-0.5472,166.916,27.37,82,37,7.73,NR,1737220058
381,puerto armuelles,8.2833,-82.8667,25.61,71,4,0.45,PA,1737220059
382,bovalino,38.149,16.174,11.83,84,6,1.92,IT,1737220060
383,kolonia town,6.964,158.206,28.2,75,99,8.34,FM,1737220062
384,uturoa,-16.7333,-151.4333,27.32,77,95,5.04,PF,1737220063
385,el calafate,-50.3408,-72.2768,14.51,60,52,5.54,AR,1737220064
386,kerikeri,-35.2268,173.9474,16.62,92,100,1.79,NZ,1737220066
387,shuangjiang,26.1547,109.7138,6.57,55,14,1.51,CN,1737220067
388,mugia,43.1041,-9.2179,13.28,72,6,7.64,ES,1737220068
389,shumikha,55.2261,63.2961,-16.51,95,18,3.79,RU,1737220070
390,skovorodino,53.9833,123.9167,-22.67,100,100,0.86,RU,1737220071
391,amos,48.5669,-78.1162,-11.88,90,100,5.29,CA,1737220073
392,amalapuram,16.5833,82.0167,20.2,86,64,1.49,IN,1737220074
393,senhor do bonfim,-10.4614,-40.1894,26.6,48,8,2.85,BR,1737220075
394,inirida,3.8653,-67.9239,35.01,33,72,0.17,CO,1737220076
395,arkalyk,50.2486,66.9114,-9.75,97,100,3.63,KZ,1737220078
396,idri,27.5,13.2667,15.21,27,100,1.81,LY,1737220079
397,phan thiet,10.9333,108.1,23.37,77,97,1.9,VN,1737220080
398,spearfish,44.4908,-103.8594,-12.07,71,75,6.69,US,1737220081
399,castillos,-34.1667,-53.8333,26.66,62,70,5.25,UY,1737220082
400,santa cruz,-17.8,-63.1667,34.03,52,20,7.2,BO,1737219810
401,sechura,-5.5569,-80.8222,28.03,51,13,4.46,PE,1737220084
402,rawlins,41.7911,-107.2387,-14.8,72,100,3.6,US,1737220039
403,nova vicosa,-17.8919,-39.3719,28.89,62,35,4.53,BR,1737220087
404,merizo village,13.2658,144.6691,26.31,86,9,5.06,GU,1737220088
405,san carlos,9.6612,-68.5827,35.03,33,4,2.15,VE,1737220089
406,musan-up,42.2261,129.2078,-5.49,59,31,1.67,KP,1737220090
407,mejit,10.2753,170.8646,26.53,79,42,10.34,MH,1737220091
408,kirensk,57.7853,108.1119,-9.06,97,100,1.36,RU,1737220092
409,st. john's,47.5649,-52.7093,-0.47,79,17,2.68,CA,1737219964
410,campoverde,-8.4753,-74.8058,31.83,37,100,1.82,PE,1737220094
411,kilindoni,-7.9139,39.6668,27.16,83,75,7.03,TZ,1737220096
412,kyren,51.6828,102.1408,-8.07,80,100,1.26,RU,1737220097
413,ceeldheer,3.8488,47.1806,23.82,76,18,9.02,SO,1737220098
414,mar del plata,-38.0023,-57.5575,21.64,77,47,1.34,AR,1737220021
415,sitka,57.0531,-135.33,2.94,93,100,3.09,US,1737220100
416,kiunga,-6.1219,141.2906,23.1,98,91,0.6,PG,1737220101
417,goulburn,-34.75,149.7167,12.66,93,86,1.34,AU,1737220102
418,waddan,29.1614,16.139,14.81,31,100,2.97,LY,1737220103
419,qom,34.6401,50.8764,6.67,57,23,4.29,IR,1737219882
420,gagnoa,6.1293,-5.9437,31.74,20,100,0.82,CI,1737220106
421,abnub,27.2696,31.1511,19.72,20,100,4.98,EG,1737220107
422,tidjikja,18.5564,-11.4271,23.08,6,75,5.11,MR,1737220109
423,mansa,29.9833,75.3833,13.8,37,100,0.55,IN,1737220110
424,xining,36.6167,101.7667,-6.31,57,35,0.8,CN,1737220111
425,paradip garh,20.3167,86.6167,20.67,64,1,1.31,IN,1737219900
426,manaure,11.7751,-72.4445,30.88,51,4,9.15,CO,1737220113
427,hailar,49.2,119.7,-23.12,100,50,1.6,CN,1737220114
428,heihe,50.2441,127.4902,-17.88,95,100,2.53,CN,1737220117
429,amahai,-3.3333,128.9167,26.16,87,99,2.62,ID,1737220118
430,kijang,35.2442,129.2139,3.86,47,100,2.71,KR,1737220119
431,mezhdurechensk,53.6942,88.0603,-6.72,93,100,2.88,RU,1737220120
432,quellon,-43.1167,-73.6167,15.58,65,1,4.77,CL,1737220121
433,teluknaga,-6.0989,106.6381,26.77,94,75,1.79,ID,1737220122
434,montepuez,-13.1256,38.9997,24.48,80,100,1.79,MZ,1737220123
435,taguatinga,-12.3857,-46.5711,29.13,61,46,2.61,BR,1737220124
436,myeik,12.4333,98.6,23.38,74,59,1.99,MM,1737219844
437,howrah,22.5892,88.3103,19.0,68,0,0.0,IN,1737220127
438,wajir,1.7471,40.0573,30.16,30,100,1.37,KE,1737220129
439,fukuecho,32.6881,128.8419,8.37,66,90,1.96,JP,1737220130
440,baruun-urt,46.6806,113.2792,-14.14,73,1,2.86,MN,1737220131
441,qui nhon,13.7667,109.2333,18.96,83,78,3.5,VN,1737220132
442,vilyuysk,63.7553,121.6247,-30.18,98,99,1.61,RU,1737220133
443,bechar,31.6167,-2.2167,10.53,44,94,4.47,DZ,1737220135
444,puerto santa,-8.9906,-78.6456,22.73,76,27,4.63,PE,1737220136
445,vuktyl,63.8567,57.3094,-6.06,95,100,4.97,RU,1737220137
446,mcgregor,26.5609,-81.9145,23.93,83,40,4.63,US,1737220139
447,langfang,39.5097,116.6947,0.67,29,1,2.72,CN,1737220140
448,tamanrasset,22.785,5.5228,16.95,15,0,2.06,DZ,1737220141
449,upington,-28.4478,21.2561,34.41,22,88,6.05,ZA,1737220142
450,tobelo,1.7284,128.0095,26.89,81,50,2.4,ID,1737220143
451,noumea,-22.2763,166.4572,27.78,99,100,1.17,NC,1737220039
452,funadhoo,6.15,73.2667,27.4,78,47,6.68,MV,1737220146
453,argostolion,38.1811,20.489,12.08,57,0,2.25,GR,1737220147
454,chu,43.5983,73.7614,1.15,99,100,2.27,KZ,1737220148
455,peace river,56.2501,-117.286,-21.83,94,100,3.09,CA,1737220149
456,i-n-salah,27.1935,2.4607,16.09,18,0,2.35,DZ,1737220150
457,youkounkoun,12.5333,-13.1333,35.45,11,49,2.99,GN,1737220151
458,tomatlan,19.9333,-105.25,30.55,23,0,1.52,MX,1737220152
459,ganjam,19.3833,85.0667,20.65,72,1,0.8,IN,1737220154
460,konskie,51.1917,20.4061,-0.94,95,4,1.57,PL,1737220155
461,loukhi,66.0764,33.0381,-0.27,76,56,7.93,RU,1737220156
462,weno,7.4515,151.8468,27.97,83,100,5.66,FM,1737220157
463,caconda,-13.7333,15.0667,19.85,73,100,4.06,AO,1737220159
464,anar darah,32.7587,61.654,5.37,66,93,2.54,AF,1737220160
465,kalabo,-14.97,22.6814,21.73,83,100,1.99,ZM,1737220161
466,vernon,50.2581,-119.2691,-5.04,74,93,0.27,CA,1737220162
467,saint-joseph,-21.3667,55.6167,27.21,79,94,3.63,RE,1737220163
468,paoua,7.2427,16.4406,30.93,18,97,0.46,CF,1737220164
469,east ballina,-28.8667,153.5833,22.72,77,100,9.98,AU,1737220166
470,tarrafal,15.2833,-23.7667,22.48,60,0,8.86,CV,1737220167
471,sibolga,1.7427,98.7792,24.7,89,100,1.23,ID,1737220168
472,luang namtha,20.9497,101.4011,14.76,72,42,0.68,LA,1737220169
473,guiratinga,-16.3494,-53.7583,23.84,80,100,3.36,BR,1737219911
474,lubango,-14.9172,13.4925,20.56,58,95,4.28,AO,1737220171
475,arraial do cabo,-22.9661,-42.0278,32.92,58,0,5.66,BR,1737220165
476,formosa,-26.1775,-58.1781,40.54,29,0,0.89,AR,1737220173
477,rongelap,11.1635,166.8941,26.73,79,64,10.32,MH,1737220175
478,ekenas,59.9736,23.4339,2.72,75,4,3.68,FI,1737220176
479,medina,24.4686,39.6142,22.24,24,0,1.03,SA,1737220177
480,urengoy,65.9667,78.3667,-12.37,95,100,4.1,RU,1737220178
481,shingu,33.7333,135.9833,5.93,80,100,2.17,JP,1737220179
482,kalevala,65.2,31.1667,-2.57,75,29,8.17,RU,1737220180
483,at taj,24.2049,23.2857,22.22,23,35,4.45,LY,1737220181
484,rosarito,32.3333,-117.0333,11.51,67,25,1.19,MX,1737220183
485,zaterechnyy,44.7931,45.2097,2.94,80,100,5.62,RU,1737220184
486,oliva,38.9197,-0.1194,12.12,67,100,1.79,ES,1737220185
487,bouznika,33.7894,-7.1597,15.19,61,0,3.63,MA,1737220186
488,mil'kovo,55.6078,37.7956,2.73,65,100,6.72,RU,1737220187
489,gbarnga,6.9956,-9.4722,36.59,14,10,1.18,LR,1737220176
490,oguta,5.7089,6.8103,30.38,55,95,4.38,NG,1737220190
491,gebeit,21.0667,36.3167,19.11,60,35,2.92,SD,1737220191
492,bay harbor,30.1471,-85.6146,21.23,90,20,7.72,US,1737220192
493,teknaf,20.8624,92.3058,18.7,67,50,4.46,BD,1737220193
494,coyhaique,-45.5752,-72.0662,16.96,62,34,4.2,CL,1737220026
495,severo-yeniseyskiy,60.3725,93.0408,-17.01,99,94,2.12,RU,1737220195
496,den burg,53.0542,4.7972,-0.02,93,100,3.6,NL,1737220196
497,amga,60.8953,131.9608,-27.45,98,100,0.85,RU,1737220198
498,keetmanshoop,-26.5833,18.1333,35.89,7,0,3.96,NA,1737220199
499,puerto deseado,-47.7503,-65.8938,18.77,47,0,3.63,AR,1737220200
500,zarzis,33.504,11.1122,14.04,46,0,5.26,TN,1737220201
501,harstad,68.799,16.5293,0.64,84,100,4.49,NO,1737220202
502,lompoc,34.6391,-120.4579,10.63,82,100,1.54,US,1737220203
503,dzuunharaa,48.8523,106.4579,-14.15,82,36,1.54,MN,1737220204
504,satipo,-11.2522,-74.6386,26.97,77,90,0.57,PE,1737220205
505,conduaga,8.862,117.4893,24.37,86,78,1.2,PH,1737220207
506,gereida,11.2811,25.1414,28.98,21,11,4.34,SD,1737220208
507,ciudad lazaro cardenas,17.9583,-102.2,27.72,55,23,0.9,MX,1737220173
508,necochea,-38.5473,-58.7368,25.83,34,61,7.17,AR,1737219955
509,morondava,-20.2833,44.2833,29.27,77,100,6.99,MG,1737220212
510,timbuktu,16.7735,-3.0074,25.57,9,95,4.8,ML,1737220144
511,lupane,-18.9315,27.807,20.49,91,85,2.08,ZW,1737220214
512,hammerfest,70.6634,23.6821,1.25,93,75,3.09,NO,1737220215
513,bayanaul,50.7889,75.6956,-12.17,94,100,2.81,KZ,1737220216
514,yabelo,4.8833,38.0833,19.56,28,97,2.92,ET,1737220218
515,cambria,35.5641,-121.0808,11.31,53,26,1.08,US,1737220054
516,ghat,24.9647,10.1728,14.71,31,100,0.99,LY,1737220220
517,freetown,8.484,-13.2299,28.07,65,100,2.88,SL,1737220221
518,novodvinsk,64.4165,40.8122,0.86,98,100,5.62,RU,1737220222
519,vinukonda,16.05,79.75,20.1,87,24,1.47,IN,1737220224
520,rexburg,43.826,-111.7897,-14.01,66,0,2.06,US,1737220065
521,adrar,20.5022,-10.0711,21.31,9,73,4.31,MR,1737220226
522,tullamore,53.2739,-7.4889,8.97,87,41,4.89,IE,1737220227
523,rio grande,-32.035,-52.0986,27.34,71,76,2.84,BR,1737220228
524,coruripe,-10.1256,-36.1756,27.85,65,100,5.3,BR,1737220191
525,ampanihy,-24.7,44.75,24.9,88,90,6.06,MG,1737220230
526,baishan,41.9431,126.4286,-10.81,96,65,1.32,CN,1737220231
527,isangel,-19.55,169.2667,25.37,80,100,1.18,VU,1737220232
528,bikenibeu village,1.3673,173.1241,26.98,89,40,5.66,KI,1737220234
529,waimea,20.0231,-155.6717,16.92,93,36,0.89,US,1737220235
530,el granada,37.5027,-122.4694,9.64,89,0,0.45,US,1737220236
531,las tablas,7.7667,-80.2833,28.59,68,8,4.75,PA,1737219986
532,khash,28.2211,61.2158,3.93,88,100,3.88,IR,1737220239
533,colac,-38.3333,143.5833,13.48,91,3,2.36,AU,1737220241
534,abay,49.6311,72.8539,-11.13,97,100,3.89,KZ,1737220242
535,salaverry,-8.2333,-78.9667,20.21,83,52,4.7,PE,1737220243
536,haimen,23.1935,116.6142,12.45,88,21,3.9,CN,1737220244
537,imam sahib,37.189,68.9364,4.1,92,100,4.31,AF,1737220245
538,san borja,-14.8167,-66.85,31.33,57,99,1.22,BO,1737220248
539,boende,-0.2167,20.8667,27.08,61,79,1.49,CD,1737220249
540,namsos,64.4662,11.4957,1.95,93,100,3.09,NO,1737220251
541,santa maria del oro,25.9333,-105.3667,17.49,21,83,5.86,MX,1737220252
542,bich'vinta,43.1592,40.3378,6.8,86,100,2.35,GE,1737220253
543,kinablangan,7.6947,126.5503,24.53,85,74,1.9,PH,1737220254
544,iskateley,67.6803,53.1512,-9.91,95,100,7.1,RU,1737220256
545,hantsavichy,52.758,26.43,2.8,88,90,5.26,BY,1737220257
546,ashland,40.8167,-82.2665,2.37,99,100,5.35,US,1737220245
547,madalena,41.2162,-8.3345,13.32,68,0,1.31,PT,1737220259
548,port augusta,-32.5,137.7667,23.93,25,0,2.3,AU,1737220260
549,ola,59.5833,151.2833,-23.09,97,64,3.17,RU,1737220261
550,grand-bourg,15.8835,-61.3148,26.54,77,12,11.65,GP,1737220262
551,colon,9.3592,-79.9014,32.42,66,20,3.58,PA,1737220202
552,bel ombre,-4.6167,55.4167,27.47,78,74,7.39,SC,1737220265
553,padre paraiso,-17.0742,-41.4844,26.78,51,23,2.82,BR,1737220266
554,antofagasta,-23.65,-70.4,23.6,70,13,4.53,CL,1737220032
555,bardai,11.65,7.2333,29.8,13,51,3.64,NG,1737220268
556,posto fiscal rolim de moura,-13.0833,-62.2667,30.04,62,98,3.14,BR,1737220270
557,shevchenko,48.5,35.0,3.17,85,88,5.35,UA,1737220271
558,cestos city,5.46,-9.5828,29.2,65,37,4.56,LR,1737220272
559,bondo,3.8146,23.6866,28.51,35,69,0.47,CD,1737220273
560,sretensk,52.2453,117.7093,-25.12,100,91,0.52,RU,1737220274
561,marka,1.7159,44.7717,24.48,83,73,7.92,SO,1737220275
562,san antonio de pale,-1.4014,5.6325,27.29,77,76,4.65,GQ,1737220276
563,muroto-misakicho,33.2833,134.15,10.2,62,100,0.68,JP,1737220278
564,novoutkinsk,56.993,59.5571,-10.63,92,99,4.29,RU,1737220279
565,nagai,38.1036,140.035,-8.39,96,35,1.34,JP,1737220280
566,saurimo,-9.6608,20.3916,18.47,96,100,0.71,AO,1737220281
567,porto franco,-6.3383,-47.3992,27.59,78,95,1.35,BR,1737220282
568,scottburgh,-30.2867,30.7532,23.82,87,0,7.28,ZA,1737220283
569,chachapoyas,-6.2317,-77.869,18.44,64,54,1.7,PE,1737220284
570,nova sintra,14.8667,-24.7167,22.87,64,0,3.33,CV,1737220285
571,abancay,-13.6339,-72.8814,21.93,56,100,3.33,PE,1737220287
572,ammon,43.4696,-111.9666,-14.54,87,0,1.54,US,1737220288
573,joshimath,30.5667,79.5667,4.99,53,100,3.28,IN,1737220290
574,ondangwa,-17.9167,15.95,33.6,13,94,3.51,NA,1737220291
575,karakecili,39.5942,33.3778,3.96,57,20,2.28,TR,1737220292
576,junnar,19.2,73.8833,19.4,38,0,2.16,IN,1737220293
577,kendari,-3.945,122.4989,24.98,95,100,1.2,ID,1737220295
578,san julian,21.0167,-102.1667,20.42,24,13,4.32,MX,1737220296
579,dunedin,-45.8742,170.5036,11.56,93,100,3.58,NZ,1737220297
580,florence,43.7667,11.25,9.82,47,75,4.12,IT,1737220298
581,ialibu,-6.2821,143.9935,14.92,95,100,0.61,PG,1737220299
582,axim,4.8699,-2.2405,28.47,72,34,5.27,GH,1737220300
583,mogocha,53.7333,119.7667,-23.22,99,71,1.67,RU,1737220301
584,cascais,38.6979,-9.4215,14.73,57,20,2.06,PT,1737220302
585,sligo,54.2697,-8.4694,9.96,71,0,5.66,IE,1737220304
586,timmins,48.4669,-81.3331,-15.1,72,100,4.63,CA,1737220305
587,akureyri,65.6835,-18.0878,-5.23,97,100,2.17,IS,1737220306
588,aripuana,-9.1667,-60.6333,22.58,100,100,0.31,BR,1737220308
589,ketchikan,55.3422,-131.6461,1.1,89,75,0.89,US,1737220262
